account_id,employee_id,platform,username,account_status
AD0141,EMP0141,AD,user141.ad,Disabled
AW0141,EMP0141,AWS,user141.aws,Active
OK0141,EMP0141,Okta,user141@corp.com,Active
SA0141,EMP0141,Salesforce,sf_user141,Active
AD0142,EMP0142,AD,user142.ad,Active
AW0142,EMP0142,AWS,user142.aws,Active
OK0142,EMP0142,Okta,user142@corp.com,Active
SA0142,EMP0142,Salesforce,sf_user142,Active
AD0143,EMP0143,AD,user143.ad,Active
AW0143,EMP0143,AWS,user143.aws,Active
OK0143,EMP0143,Okta,user143@corp.com,Active
SA0143,EMP0143,Salesforce,sf_user143,Active
AD0144,EMP0144,AD,user144.ad,Active
AW0144,EMP0144,AWS,user144.aws,Active
OK0144,EMP0144,Okta,user144@corp.com,Active
SA0144,EMP0144,Salesforce,sf_user144,Active
AD0145,EMP0145,AD,user145.ad,Active
AW0145,EMP0145,AWS,user145.aws,Active
OK0145,EMP0145,Okta,user145@corp.com,Active
SA0145,EMP0145,Salesforce,sf_user145,Active
AD0146,EMP0146,AD,user146.ad,Active
AW0146,EMP0146,AWS,user146.aws,Active
OK0146,EMP0146,Okta,user146@corp.com,Active
SA0146,EMP0146,Salesforce,sf_user146,Active
AD0147,EMP0147,AD,user147.ad,Disabled
AW0147,EMP0147,AWS,user147.aws,Active
OK0147,EMP0147,Okta,user147@corp.com,Active
SA0147,EMP0147,Salesforce,sf_user147,Active
AD0148,EMP0148,AD,user148.ad,Active
AW0148,EMP0148,AWS,user148.aws,Active
OK0148,EMP0148,Okta,user148@corp.com,Active
SA0148,EMP0148,Salesforce,sf_user148,Active
AD0149,EMP0149,AD,user149.ad,Active
AW0149,EMP0149,AWS,user149.aws,Active
OK0149,EMP0149,Okta,user149@corp.com,Active
SA0149,EMP0149,Salesforce,sf_user149,Active
AD0150,EMP0150,AD,user150.ad,Active
AW0150,EMP0150,AWS,user150.aws,Active
OK0150,EMP0150,Okta,user150@corp.com,Active
SA0150,EMP0150,Salesforce,sf_user150,Active
AD0151,EMP0151,AD,user151.ad,Active
AW0151,EMP0151,AWS,user151.aws,Active
OK0151,EMP0151,Okta,user151@corp.com,Active
SA0151,EMP0151,Salesforce,sf_user151,Active
AD0152,EMP0152,AD,user152.ad,Disabled
AW0152,EMP0152,AWS,user152.aws,Disabled
OK0152,EMP0152,Okta,user152@corp.com,Disabled
SA0152,EMP0152,Salesforce,sf_user152,Disabled
AD0153,EMP0153,AD,user153.ad,Active
AW0153,EMP0153,AWS,user153.aws,Active
OK0153,EMP0153,Okta,user153@corp.com,Active
SA0153,EMP0153,Salesforce,sf_user153,Active
AD0154,EMP0154,AD,user154.ad,Active
AW0154,EMP0154,AWS,user154.aws,Active
OK0154,EMP0154,Okta,user154@corp.com,Active
SA0154,EMP0154,Salesforce,sf_user154,Disabled
AD0155,EMP0155,AD,user155.ad,Active
AW0155,EMP0155,AWS,user155.aws,Active
OK0155,EMP0155,Okta,user155@corp.com,Active
SA0155,EMP0155,Salesforce,sf_user155,Active
AD0156,EMP0156,AD,user156.ad,Active
AW0156,EMP0156,AWS,user156.aws,Active
OK0156,EMP0156,Okta,user156@corp.com,Active
SA0156,EMP0156,Salesforce,sf_user156,Active
AD0157,EMP0157,AD,user157.ad,Active
AW0157,EMP0157,AWS,user157.aws,Active
OK0157,EMP0157,Okta,user157@corp.com,Active
SA0157,EMP0157,Salesforce,sf_user157,Active
AD0158,EMP0158,AD,user158.ad,Active
AW0158,EMP0158,AWS,user158.aws,Active
OK0158,EMP0158,Okta,user158@corp.com,Active
SA0158,EMP0158,Salesforce,sf_user158,Active
AD0159,EMP0159,AD,user159.ad,Active
AW0159,EMP0159,AWS,user159.aws,Active
OK0159,EMP0159,Okta,user159@corp.com,Active
SA0159,EMP0159,Salesforce,sf_user159,Active
AD0160,EMP0160,AD,user160.ad,Active
AW0160,EMP0160,AWS,user160.aws,Active
OK0160,EMP0160,Okta,user160@corp.com,Active
SA0160,EMP0160,Salesforce,sf_user160,Active
AD0161,EMP0161,AD,user161.ad,Active
AW0161,EMP0161,AWS,user161.aws,Active
OK0161,EMP0161,Okta,user161@corp.com,Active
SA0161,EMP0161,Salesforce,sf_user161,Active
AD0162,EMP0162,AD,user162.ad,Active
AW0162,EMP0162,AWS,user162.aws,Active
OK0162,EMP0162,Okta,user162@corp.com,Active
SA0162,EMP0162,Salesforce,sf_user162,Active
AD0163,EMP0163,AD,user163.ad,Disabled
AW0163,EMP0163,AWS,user163.aws,Active
OK0163,EMP0163,Okta,user163@corp.com,Active
SA0163,EMP0163,Salesforce,sf_user163,Active
AD0164,EMP0164,AD,user164.ad,Active
AW0164,EMP0164,AWS,user164.aws,Active
OK0164,EMP0164,Okta,user164@corp.com,Active
SA0164,EMP0164,Salesforce,sf_user164,Active
AD0165,EMP0165,AD,user165.ad,Active
AW0165,EMP0165,AWS,user165.aws,Active
OK0165,EMP0165,Okta,user165@corp.com,Active
SA0165,EMP0165,Salesforce,sf_user165,Disabled
AD0166,EMP0166,AD,user166.ad,Active
AW0166,EMP0166,AWS,user166.aws,Active
OK0166,EMP0166,Okta,user166@corp.com,Active
SA0166,EMP0166,Salesforce,sf_user166,Active
AD0167,EMP0167,AD,user167.ad,Active
AW0167,EMP0167,AWS,user167.aws,Active
OK0167,EMP0167,Okta,user167@corp.com,Active
SA0167,EMP0167,Salesforce,sf_user167,Active
AD0168,EMP0168,AD,user168.ad,Active
AW0168,EMP0168,AWS,user168.aws,Active
OK0168,EMP0168,Okta,user168@corp.com,Active
SA0168,EMP0168,Salesforce,sf_user168,Active
AD0169,EMP0169,AD,user169.ad,Disabled
AW0169,EMP0169,AWS,user169.aws,Active
OK0169,EMP0169,Okta,user169@corp.com,Active
SA0169,EMP0169,Salesforce,sf_user169,Active
AD0170,EMP0170,AD,user170.ad,Disabled
AW0170,EMP0170,AWS,user170.aws,Active
OK0170,EMP0170,Okta,user170@corp.com,Active
SA0170,EMP0170,Salesforce,sf_user170,Active
AD0171,EMP0171,AD,user171.ad,Disabled
AW0171,EMP0171,AWS,user171.aws,Disabled
OK0171,EMP0171,Okta,user171@corp.com,Disabled
SA0171,EMP0171,Salesforce,sf_user171,Disabled
AD0172,EMP0172,AD,user172.ad,Active
AW0172,EMP0172,AWS,user172.aws,Active
OK0172,EMP0172,Okta,user172@corp.com,Active
SA0172,EMP0172,Salesforce,sf_user172,Active
AD0173,EMP0173,AD,user173.ad,Active
AW0173,EMP0173,AWS,user173.aws,Active
OK0173,EMP0173,Okta,user173@corp.com,Active
SA0173,EMP0173,Salesforce,sf_user173,Active
AD0174,EMP0174,AD,user174.ad,Active
AW0174,EMP0174,AWS,user174.aws,Active
OK0174,EMP0174,Okta,user174@corp.com,Active
SA0174,EMP0174,Salesforce,sf_user174,Active
AD0175,EMP0175,AD,user175.ad,Disabled
AW0175,EMP0175,AWS,user175.aws,Active
OK0175,EMP0175,Okta,user175@corp.com,Active
SA0175,EMP0175,Salesforce,sf_user175,Active
AD0176,EMP0176,AD,user176.ad,Active
AW0176,EMP0176,AWS,user176.aws,Active
OK0176,EMP0176,Okta,user176@corp.com,Active
SA0176,EMP0176,Salesforce,sf_user176,Disabled
AD0177,EMP0177,AD,user177.ad,Active
AW0177,EMP0177,AWS,user177.aws,Active
OK0177,EMP0177,Okta,user177@corp.com,Active
SA0177,EMP0177,Salesforce,sf_user177,Active
AD0178,EMP0178,AD,user178.ad,Active
AW0178,EMP0178,AWS,user178.aws,Active
OK0178,EMP0178,Okta,user178@corp.com,Active
SA0178,EMP0178,Salesforce,sf_user178,Active
AD0179,EMP0179,AD,user179.ad,Active
AW0179,EMP0179,AWS,user179.aws,Active
OK0179,EMP0179,Okta,user179@corp.com,Active
SA0179,EMP0179,Salesforce,sf_user179,Active
AD0180,EMP0180,AD,user180.ad,Disabled
AW0180,EMP0180,AWS,user180.aws,Active
OK0180,EMP0180,Okta,user180@corp.com,Active
SA0180,EMP0180,Salesforce,sf_user180,Active
AD0181,EMP0181,AD,user181.ad,Active
AW0181,EMP0181,AWS,user181.aws,Active
OK0181,EMP0181,Okta,user181@corp.com,Active
SA0181,EMP0181,Salesforce,sf_user181,Active
AD0182,EMP0182,AD,user182.ad,Active
AW0182,EMP0182,AWS,user182.aws,Active
OK0182,EMP0182,Okta,user182@corp.com,Active
SA0182,EMP0182,Salesforce,sf_user182,Active
AD0183,EMP0183,AD,user183.ad,Active
AW0183,EMP0183,AWS,user183.aws,Active
OK0183,EMP0183,Okta,user183@corp.com,Active
SA0183,EMP0183,Salesforce,sf_user183,Active
AD0184,EMP0184,AD,user184.ad,Active
AW0184,EMP0184,AWS,user184.aws,Active
OK0184,EMP0184,Okta,user184@corp.com,Active
SA0184,EMP0184,Salesforce,sf_user184,Active
AD0185,EMP0185,AD,user185.ad,Active
AW0185,EMP0185,AWS,user185.aws,Active
OK0185,EMP0185,Okta,user185@corp.com,Active
SA0185,EMP0185,Salesforce,sf_user185,Active
AD0186,EMP0186,AD,user186.ad,Active
AW0186,EMP0186,AWS,user186.aws,Active
OK0186,EMP0186,Okta,user186@corp.com,Active
SA0186,EMP0186,Salesforce,sf_user186,Active
AD0187,EMP0187,AD,user187.ad,Active
AW0187,EMP0187,AWS,user187.aws,Active
OK0187,EMP0187,Okta,user187@corp.com,Active
SA0187,EMP0187,Salesforce,sf_user187,Active
AD0188,EMP0188,AD,user188.ad,Disabled
AW0188,EMP0188,AWS,user188.aws,Active
OK0188,EMP0188,Okta,user188@corp.com,Active
SA0188,EMP0188,Salesforce,sf_user188,Active
AD0189,EMP0189,AD,user189.ad,Active
AW0189,EMP0189,AWS,user189.aws,Active
OK0189,EMP0189,Okta,user189@corp.com,Active
SA0189,EMP0189,Salesforce,sf_user189,Active
AD0190,EMP0190,AD,user190.ad,Active
AW0190,EMP0190,AWS,user190.aws,Active
OK0190,EMP0190,Okta,user190@corp.com,Active
SA0190,EMP0190,Salesforce,sf_user190,Active
AD0191,EMP0191,AD,user191.ad,Active
AW0191,EMP0191,AWS,user191.aws,Active
OK0191,EMP0191,Okta,user191@corp.com,Active
SA0191,EMP0191,Salesforce,sf_user191,Active
AD0192,EMP0192,AD,user192.ad,Active
AW0192,EMP0192,AWS,user192.aws,Active
OK0192,EMP0192,Okta,user192@corp.com,Active
SA0192,EMP0192,Salesforce,sf_user192,Active
AD0193,EMP0193,AD,user193.ad,Active
AW0193,EMP0193,AWS,user193.aws,Active
OK0193,EMP0193,Okta,user193@corp.com,Active
SA0193,EMP0193,Salesforce,sf_user193,Active
AD0194,EMP0194,AD,user194.ad,Active
AW0194,EMP0194,AWS,user194.aws,Active
OK0194,EMP0194,Okta,user194@corp.com,Active
SA0194,EMP0194,Salesforce,sf_user194,Active
AD0195,EMP0195,AD,user195.ad,Active
AW0195,EMP0195,AWS,user195.aws,Active
OK0195,EMP0195,Okta,user195@corp.com,Active
SA0195,EMP0195,Salesforce,sf_user195,Active
AD0196,EMP0196,AD,user196.ad,Active
AW0196,EMP0196,AWS,user196.aws,Active
OK0196,EMP0196,Okta,user196@corp.com,Active
SA0196,EMP0196,Salesforce,sf_user196,Active
AD0197,EMP0197,AD,user197.ad,Active
AW0197,EMP0197,AWS,user197.aws,Active
OK0197,EMP0197,Okta,user197@corp.com,Active
SA0197,EMP0197,Salesforce,sf_user197,Active
AD0198,EMP0198,AD,user198.ad,Active
AW0198,EMP0198,AWS,user198.aws,Active
OK0198,EMP0198,Okta,user198@corp.com,Active
SA0198,EMP0198,Salesforce,sf_user198,Disabled
AD0199,EMP0199,AD,user199.ad,Disabled
AW0199,EMP0199,AWS,user199.aws,Active
OK0199,EMP0199,Okta,user199@corp.com,Active
SA0199,EMP0199,Salesforce,sf_user199,Active
AD0200,EMP0200,AD,user200.ad,Active
AW0200,EMP0200,AWS,user200.aws,Active
OK0200,EMP0200,Okta,user200@corp.com,Active
SA0200,EMP0200,Salesforce,sf_user200,Active
AD0201,EMP0201,AD,user201.ad,Active
AW0201,EMP0201,AWS,user201.aws,Active
OK0201,EMP0201,Okta,user201@corp.com,Active
SA0201,EMP0201,Salesforce,sf_user201,Active
AD0202,EMP0202,AD,user202.ad,Disabled
AW0202,EMP0202,AWS,user202.aws,Active
OK0202,EMP0202,Okta,user202@corp.com,Active
SA0202,EMP0202,Salesforce,sf_user202,Active
AD0203,EMP0203,AD,user203.ad,Active
AW0203,EMP0203,AWS,user203.aws,Active
OK0203,EMP0203,Okta,user203@corp.com,Active
SA0203,EMP0203,Salesforce,sf_user203,Active
AD0204,EMP0204,AD,user204.ad,Active
AW0204,EMP0204,AWS,user204.aws,Active
OK0204,EMP0204,Okta,user204@corp.com,Active
SA0204,EMP0204,Salesforce,sf_user204,Active
AD0205,EMP0205,AD,user205.ad,Active
AW0205,EMP0205,AWS,user205.aws,Active
OK0205,EMP0205,Okta,user205@corp.com,Active
SA0205,EMP0205,Salesforce,sf_user205,Active
AD0206,EMP0206,AD,user206.ad,Disabled
AW0206,EMP0206,AWS,user206.aws,Active
OK0206,EMP0206,Okta,user206@corp.com,Active
SA0206,EMP0206,Salesforce,sf_user206,Active
AD0207,EMP0207,AD,user207.ad,Active
AW0207,EMP0207,AWS,user207.aws,Active
OK0207,EMP0207,Okta,user207@corp.com,Active
SA0207,EMP0207,Salesforce,sf_user207,Active
AD0208,EMP0208,AD,user208.ad,Active
AW0208,EMP0208,AWS,user208.aws,Active
OK0208,EMP0208,Okta,user208@corp.com,Active
SA0208,EMP0208,Salesforce,sf_user208,Active
AD0209,EMP0209,AD,user209.ad,Active
AW0209,EMP0209,AWS,user209.aws,Active
OK0209,EMP0209,Okta,user209@corp.com,Active
SA0209,EMP0209,Salesforce,sf_user209,Active
AD0210,EMP0210,AD,user210.ad,Active
AW0210,EMP0210,AWS,user210.aws,Active
OK0210,EMP0210,Okta,user210@corp.com,Active
SA0210,EMP0210,Salesforce,sf_user210,Active
AD0211,EMP0211,AD,user211.ad,Active
AW0211,EMP0211,AWS,user211.aws,Active
OK0211,EMP0211,Okta,user211@corp.com,Active
SA0211,EMP0211,Salesforce,sf_user211,Active
AD0212,EMP0212,AD,user212.ad,Active
AW0212,EMP0212,AWS,user212.aws,Active
OK0212,EMP0212,Okta,user212@corp.com,Active
SA0212,EMP0212,Salesforce,sf_user212,Active
AD0213,EMP0213,AD,user213.ad,Disabled
AW0213,EMP0213,AWS,user213.aws,Active
OK0213,EMP0213,Okta,user213@corp.com,Active
SA0213,EMP0213,Salesforce,sf_user213,Active
AD0214,EMP0214,AD,user214.ad,Active
AW0214,EMP0214,AWS,user214.aws,Active
OK0214,EMP0214,Okta,user214@corp.com,Active
SA0214,EMP0214,Salesforce,sf_user214,Active
AD0215,EMP0215,AD,user215.ad,Active
AW0215,EMP0215,AWS,user215.aws,Active
OK0215,EMP0215,Okta,user215@corp.com,Active
SA0215,EMP0215,Salesforce,sf_user215,Active
AD0216,EMP0216,AD,user216.ad,Active
AW0216,EMP0216,AWS,user216.aws,Active
OK0216,EMP0216,Okta,user216@corp.com,Active
SA0216,EMP0216,Salesforce,sf_user216,Active
AD0217,EMP0217,AD,user217.ad,Active
AW0217,EMP0217,AWS,user217.aws,Active
OK0217,EMP0217,Okta,user217@corp.com,Active
SA0217,EMP0217,Salesforce,sf_user217,Active
AD0218,EMP0218,AD,user218.ad,Active
AW0218,EMP0218,AWS,user218.aws,Active
OK0218,EMP0218,Okta,user218@corp.com,Active
SA0218,EMP0218,Salesforce,sf_user218,Active
AD0219,EMP0219,AD,user219.ad,Disabled
AW0219,EMP0219,AWS,user219.aws,Active
OK0219,EMP0219,Okta,user219@corp.com,Active
SA0219,EMP0219,Salesforce,sf_user219,Active
AD0220,EMP0220,AD,user220.ad,Active
AW0220,EMP0220,AWS,user220.aws,Active
OK0220,EMP0220,Okta,user220@corp.com,Active
SA0220,EMP0220,Salesforce,sf_user220,Disabled
AD0221,EMP0221,AD,user221.ad,Active
AW0221,EMP0221,AWS,user221.aws,Active
OK0221,EMP0221,Okta,user221@corp.com,Active
SA0221,EMP0221,Salesforce,sf_user221,Active
AD0222,EMP0222,AD,user222.ad,Disabled
AW0222,EMP0222,AWS,user222.aws,Active
OK0222,EMP0222,Okta,user222@corp.com,Active
SA0222,EMP0222,Salesforce,sf_user222,Active
AD0223,EMP0223,AD,user223.ad,Active
AW0223,EMP0223,AWS,user223.aws,Active
OK0223,EMP0223,Okta,user223@corp.com,Active
SA0223,EMP0223,Salesforce,sf_user223,Active
AD0224,EMP0224,AD,user224.ad,Active
AW0224,EMP0224,AWS,user224.aws,Active
OK0224,EMP0224,Okta,user224@corp.com,Active
SA0224,EMP0224,Salesforce,sf_user224,Active
AD0225,EMP0225,AD,user225.ad,Active
AW0225,EMP0225,AWS,user225.aws,Active
OK0225,EMP0225,Okta,user225@corp.com,Active
SA0225,EMP0225,Salesforce,sf_user225,Active
AD0226,EMP0226,AD,user226.ad,Active
AW0226,EMP0226,AWS,user226.aws,Active
OK0226,EMP0226,Okta,user226@corp.com,Active
SA0226,EMP0226,Salesforce,sf_user226,Active
AD0227,EMP0227,AD,user227.ad,Active
AW0227,EMP0227,AWS,user227.aws,Active
OK0227,EMP0227,Okta,user227@corp.com,Active
SA0227,EMP0227,Salesforce,sf_user227,Active
AD0228,EMP0228,AD,user228.ad,Active
AW0228,EMP0228,AWS,user228.aws,Active
OK0228,EMP0228,Okta,user228@corp.com,Active
SA0228,EMP0228,Salesforce,sf_user228,Active
AD0229,EMP0229,AD,user229.ad,Active
AW0229,EMP0229,AWS,user229.aws,Active
OK0229,EMP0229,Okta,user229@corp.com,Active
SA0229,EMP0229,Salesforce,sf_user229,Active
AD0230,EMP0230,AD,user230.ad,Active
AW0230,EMP0230,AWS,user230.aws,Active
OK0230,EMP0230,Okta,user230@corp.com,Active
SA0230,EMP0230,Salesforce,sf_user230,Active
AD0231,EMP0231,AD,user231.ad,Active
AW0231,EMP0231,AWS,user231.aws,Active
OK0231,EMP0231,Okta,user231@corp.com,Active
SA0231,EMP0231,Salesforce,sf_user231,Disabled
AD0232,EMP0232,AD,user232.ad,Active
AW0232,EMP0232,AWS,user232.aws,Active
OK0232,EMP0232,Okta,user232@corp.com,Active
SA0232,EMP0232,Salesforce,sf_user232,Active
AD0233,EMP0233,AD,user233.ad,Active
AW0233,EMP0233,AWS,user233.aws,Active
OK0233,EMP0233,Okta,user233@corp.com,Active
SA0233,EMP0233,Salesforce,sf_user233,Active
AD0234,EMP0234,AD,user234.ad,Active
AW0234,EMP0234,AWS,user234.aws,Active
OK0234,EMP0234,Okta,user234@corp.com,Active
SA0234,EMP0234,Salesforce,sf_user234,Active
AD0235,EMP0235,AD,user235.ad,Disabled
AW0235,EMP0235,AWS,user235.aws,Active
OK0235,EMP0235,Okta,user235@corp.com,Active
SA0235,EMP0235,Salesforce,sf_user235,Active
AD0236,EMP0236,AD,user236.ad,Active
AW0236,EMP0236,AWS,user236.aws,Active
OK0236,EMP0236,Okta,user236@corp.com,Active
SA0236,EMP0236,Salesforce,sf_user236,Active
AD0237,EMP0237,AD,user237.ad,Active
AW0237,EMP0237,AWS,user237.aws,Active
OK0237,EMP0237,Okta,user237@corp.com,Active
SA0237,EMP0237,Salesforce,sf_user237,Active
AD0238,EMP0238,AD,user238.ad,Active
AW0238,EMP0238,AWS,user238.aws,Active
OK0238,EMP0238,Okta,user238@corp.com,Active
SA0238,EMP0238,Salesforce,sf_user238,Active
AD0239,EMP0239,AD,user239.ad,Active
AW0239,EMP0239,AWS,user239.aws,Active
OK0239,EMP0239,Okta,user239@corp.com,Active
SA0239,EMP0239,Salesforce,sf_user239,Active
AD0240,EMP0240,AD,user240.ad,Active
AW0240,EMP0240,AWS,user240.aws,Active
OK0240,EMP0240,Okta,user240@corp.com,Active
SA0240,EMP0240,Salesforce,sf_user240,Active
AD0241,EMP0241,AD,user241.ad,Active
AW0241,EMP0241,AWS,user241.aws,Active
OK0241,EMP0241,Okta,user241@corp.com,Active
SA0241,EMP0241,Salesforce,sf_user241,Active
AD0242,EMP0242,AD,user242.ad,Active
AW0242,EMP0242,AWS,user242.aws,Active
OK0242,EMP0242,Okta,user242@corp.com,Active
SA0242,EMP0242,Salesforce,sf_user242,Disabled
AD0243,EMP0243,AD,user243.ad,Active
AW0243,EMP0243,AWS,user243.aws,Active
OK0243,EMP0243,Okta,user243@corp.com,Active
SA0243,EMP0243,Salesforce,sf_user243,Active
AD0244,EMP0244,AD,user244.ad,Active
AW0244,EMP0244,AWS,user244.aws,Active
OK0244,EMP0244,Okta,user244@corp.com,Active
SA0244,EMP0244,Salesforce,sf_user244,Active
AD0245,EMP0245,AD,user245.ad,Disabled
AW0245,EMP0245,AWS,user245.aws,Active
OK0245,EMP0245,Okta,user245@corp.com,Active
SA0245,EMP0245,Salesforce,sf_user245,Active
AD0246,EMP0246,AD,user246.ad,Active
AW0246,EMP0246,AWS,user246.aws,Active
OK0246,EMP0246,Okta,user246@corp.com,Active
SA0246,EMP0246,Salesforce,sf_user246,Active
AD0247,EMP0247,AD,user247.ad,Active
AW0247,EMP0247,AWS,user247.aws,Active
OK0247,EMP0247,Okta,user247@corp.com,Active
SA0247,EMP0247,Salesforce,sf_user247,Active
AD0248,EMP0248,AD,user248.ad,Active
AW0248,EMP0248,AWS,user248.aws,Active
OK0248,EMP0248,Okta,user248@corp.com,Active
SA0248,EMP0248,Salesforce,sf_user248,Active
AD0249,EMP0249,AD,user249.ad,Active
AW0249,EMP0249,AWS,user249.aws,Active
OK0249,EMP0249,Okta,user249@corp.com,Active
SA0249,EMP0249,Salesforce,sf_user249,Active
AD0250,EMP0250,AD,user250.ad,Active
AW0250,EMP0250,AWS,user250.aws,Active
OK0250,EMP0250,Okta,user250@corp.com,Active
SA0250,EMP0250,Salesforce,sf_user250,Active
AD0251,EMP0251,AD,user251.ad,Active
AW0251,EMP0251,AWS,user251.aws,Active
OK0251,EMP0251,Okta,user251@corp.com,Active
SA0251,EMP0251,Salesforce,sf_user251,Active
AD0252,EMP0252,AD,user252.ad,Active
AW0252,EMP0252,AWS,user252.aws,Active
OK0252,EMP0252,Okta,user252@corp.com,Active
SA0252,EMP0252,Salesforce,sf_user252,Active
AD0253,EMP0253,AD,user253.ad,Active
AW0253,EMP0253,AWS,user253.aws,Active
OK0253,EMP0253,Okta,user253@corp.com,Active
SA0253,EMP0253,Salesforce,sf_user253,Active
AD0254,EMP0254,AD,user254.ad,Disabled
AW0254,EMP0254,AWS,user254.aws,Active
OK0254,EMP0254,Okta,user254@corp.com,Active
SA0254,EMP0254,Salesforce,sf_user254,Active
AD0255,EMP0255,AD,user255.ad,Active
AW0255,EMP0255,AWS,user255.aws,Active
OK0255,EMP0255,Okta,user255@corp.com,Active
SA0255,EMP0255,Salesforce,sf_user255,Active
AD0256,EMP0256,AD,user256.ad,Active
AW0256,EMP0256,AWS,user256.aws,Active
OK0256,EMP0256,Okta,user256@corp.com,Active
SA0256,EMP0256,Salesforce,sf_user256,Active
AD0257,EMP0257,AD,user257.ad,Active
AW0257,EMP0257,AWS,user257.aws,Active
OK0257,EMP0257,Okta,user257@corp.com,Active
SA0257,EMP0257,Salesforce,sf_user257,Active
AD0258,EMP0258,AD,user258.ad,Active
AW0258,EMP0258,AWS,user258.aws,Active
OK0258,EMP0258,Okta,user258@corp.com,Active
SA0258,EMP0258,Salesforce,sf_user258,Active
AD0259,EMP0259,AD,user259.ad,Active
AW0259,EMP0259,AWS,user259.aws,Active
OK0259,EMP0259,Okta,user259@corp.com,Active
SA0259,EMP0259,Salesforce,sf_user259,Active
AD0260,EMP0260,AD,user260.ad,Active
AW0260,EMP0260,AWS,user260.aws,Active
OK0260,EMP0260,Okta,user260@corp.com,Active
SA0260,EMP0260,Salesforce,sf_user260,Active
AD0261,EMP0261,AD,user261.ad,Active
AW0261,EMP0261,AWS,user261.aws,Active
OK0261,EMP0261,Okta,user261@corp.com,Active
SA0261,EMP0261,Salesforce,sf_user261,Active
AD0262,EMP0262,AD,user262.ad,Active
AW0262,EMP0262,AWS,user262.aws,Active
OK0262,EMP0262,Okta,user262@corp.com,Active
SA0262,EMP0262,Salesforce,sf_user262,Active
AD0263,EMP0263,AD,user263.ad,Active
AW0263,EMP0263,AWS,user263.aws,Active
OK0263,EMP0263,Okta,user263@corp.com,Active
SA0263,EMP0263,Salesforce,sf_user263,Active
AD0264,EMP0264,AD,user264.ad,Active
AW0264,EMP0264,AWS,user264.aws,Active
OK0264,EMP0264,Okta,user264@corp.com,Active
SA0264,EMP0264,Salesforce,sf_user264,Disabled
AD0265,EMP0265,AD,user265.ad,Disabled
AW0265,EMP0265,AWS,user265.aws,Active
OK0265,EMP0265,Okta,user265@corp.com,Active
SA0265,EMP0265,Salesforce,sf_user265,Active
AD0266,EMP0266,AD,user266.ad,Disabled
AW0266,EMP0266,AWS,user266.aws,Disabled
OK0266,EMP0266,Okta,user266@corp.com,Disabled
SA0266,EMP0266,Salesforce,sf_user266,Disabled
AD0267,EMP0267,AD,user267.ad,Active
AW0267,EMP0267,AWS,user267.aws,Active
OK0267,EMP0267,Okta,user267@corp.com,Active
SA0267,EMP0267,Salesforce,sf_user267,Active
AD0268,EMP0268,AD,user268.ad,Disabled
AW0268,EMP0268,AWS,user268.aws,Active
OK0268,EMP0268,Okta,user268@corp.com,Active
SA0268,EMP0268,Salesforce,sf_user268,Active
AD0269,EMP0269,AD,user269.ad,Active
AW0269,EMP0269,AWS,user269.aws,Active
OK0269,EMP0269,Okta,user269@corp.com,Active
SA0269,EMP0269,Salesforce,sf_user269,Active
AD0270,EMP0270,AD,user270.ad,Active
AW0270,EMP0270,AWS,user270.aws,Active
OK0270,EMP0270,Okta,user270@corp.com,Active
SA0270,EMP0270,Salesforce,sf_user270,Active
AD0271,EMP0271,AD,user271.ad,Active
AW0271,EMP0271,AWS,user271.aws,Active
OK0271,EMP0271,Okta,user271@corp.com,Active
SA0271,EMP0271,Salesforce,sf_user271,Active
AD0272,EMP0272,AD,user272.ad,Active
AW0272,EMP0272,AWS,user272.aws,Active
OK0272,EMP0272,Okta,user272@corp.com,Active
SA0272,EMP0272,Salesforce,sf_user272,Active
AD0273,EMP0273,AD,user273.ad,Active
AW0273,EMP0273,AWS,user273.aws,Active
OK0273,EMP0273,Okta,user273@corp.com,Active
SA0273,EMP0273,Salesforce,sf_user273,Active
AD0274,EMP0274,AD,user274.ad,Active
AW0274,EMP0274,AWS,user274.aws,Active
OK0274,EMP0274,Okta,user274@corp.com,Active
SA0274,EMP0274,Salesforce,sf_user274,Active
AD0275,EMP0275,AD,user275.ad,Active
AW0275,EMP0275,AWS,user275.aws,Active
OK0275,EMP0275,Okta,user275@corp.com,Active
SA0275,EMP0275,Salesforce,sf_user275,Disabled
AD0276,EMP0276,AD,user276.ad,Active
AW0276,EMP0276,AWS,user276.aws,Active
OK0276,EMP0276,Okta,user276@corp.com,Active
SA0276,EMP0276,Salesforce,sf_user276,Active
AD0277,EMP0277,AD,user277.ad,Active
AW0277,EMP0277,AWS,user277.aws,Active
OK0277,EMP0277,Okta,user277@corp.com,Active
SA0277,EMP0277,Salesforce,sf_user277,Active
AD0278,EMP0278,AD,user278.ad,Active
AW0278,EMP0278,AWS,user278.aws,Active
OK0278,EMP0278,Okta,user278@corp.com,Active
SA0278,EMP0278,Salesforce,sf_user278,Active
AD0279,EMP0279,AD,user279.ad,Active
AW0279,EMP0279,AWS,user279.aws,Active
OK0279,EMP0279,Okta,user279@corp.com,Active
SA0279,EMP0279,Salesforce,sf_user279,Active
AD0280,EMP0280,AD,user280.ad,Active
AW0280,EMP0280,AWS,user280.aws,Active
OK0280,EMP0280,Okta,user280@corp.com,Active
SA0280,EMP0280,Salesforce,sf_user280,Active
AD0281,EMP0281,AD,user281.ad,Active
